Age,human
11271,1.48330098
11272,1.485947724
11273,1.488547086
11274,1.491097634
11275,1.493597938
11276,1.496046563
11277,1.498442076
11278,1.500783043
11279,1.503068029
11280,1.5052956
11281,1.50746432
11282,1.509572752
11283,1.51161946
11284,1.513603006
11285,1.515521953
11286,1.517374862
11287,1.519160295
11288,1.52087681
11289,1.522604616
11290,1.524423542
11291,1.526331586
11292,1.528326747
11293,1.53040702
11294,1.532570401
11295,1.534814885
11296,1.537138467
11297,1.539539139
11298,1.542014894
11299,1.544563724
11300,1.54718362
11301,1.549872573
11302,1.552628571
11303,1.555449604
11304,1.558333659
11305,1.561278723
11306,1.564282783
11307,1.567343824
11308,1.570459831
11309,1.573628789
11310,1.576848679
11311,1.580117486
11312,1.583433189
11313,1.586793771
11314,1.590197211
11315,1.593641489
11316,1.597124583
11317,1.600644471
11318,1.604199129
11319,1.607786535
11320,1.611404663
11321,1.615051488
11322,1.618724984
11323,1.622423124
11324,1.626143879
11325,1.629885223
11326,1.633645125
11327,1.637421555
11328,1.641212483
11329,1.645015876
11330,1.648829703
11331,1.65265193
11332,1.656480523
11333,1.660313447
11334,1.664148668
11335,1.667984147
11336,1.67181785
11337,1.675647736
11338,1.679471769
11339,1.683287908
11340,1.687094113
11341,1.690888343
11342,1.694668557
11343,1.698432711
11344,1.702178763
11345,1.705904667
11346,1.70960838
11347,1.713287856
11348,1.716941047
11349,1.720565907
11350,1.724160388
11351,1.72772244
11352,1.731250015
11353,1.734741062
11354,1.738193529
11355,1.741605364
11356,1.744974516
11357,1.748298929
11358,1.751576551
11359,1.754805325
11360,1.757983196
11361,1.761108107
11362,1.764178001
11363,1.76719082
11364,1.770144504
11365,1.773036993
11366,1.775866228
11367,1.778630146
11368,1.781326686
11369,1.783953784
11370,1.786509377
11371,1.788991401
11372,1.791397789
11373,1.793726476
11374,1.795975395
11375,1.798142479
11376,1.800225658
11377,1.802222865
11378,1.804132028
11379,1.805951076
11380,1.80767794
11381,1.809310545
11382,1.810846819
11383,1.812284688
11384,1.813622077
11385,1.814856911
11386,1.815987114
11387,1.817010607
11388,1.817925315
11389,1.818729157
11390,1.819499892
11391,1.820315818
11392,1.821175666
11393,1.822078166
11394,1.823022047
11395,1.824006039
11396,1.825028871
11397,1.82608927
11398,1.827185965
11399,1.828317683
11400,1.82948315
11401,1.830681094
11402,1.831910238
11403,1.83316931
11404,1.834457034
11405,1.835772133
11406,1.837113333
11407,1.838479356
11408,1.839868925
11409,1.841280762
11410,1.842713589
11411,1.844166129
11412,1.845637101
11413,1.847125226
11414,1.848629223
11415,1.850147814
11416,1.851679715
11417,1.853223646
11418,1.854778325
11419,1.856342468
11420,1.857914794
11421,1.859494018
11422,1.861078857
11423,1.862668026
11424,1.86426024
11425,1.865854213
11426,1.86744866
11427,1.869042294
11428,1.870633828
11429,1.872221974
11430,1.873805446
11431,1.875382954
11432,1.876953209
11433,1.878514922
11434,1.880066803
11435,1.881607561
11436,1.883135907
11437,1.884650548
11438,1.886150192
11439,1.887633548
11440,1.889099322
11441,1.890546221
11442,1.891972951
11443,1.893378218
11444,1.894760726
11445,1.896119182
11446,1.897452289
11447,1.89875875
11448,1.900037269
11449,1.901286548
11450,1.902505291
11451,1.903692198
11452,1.90484597
11453,1.90596531
11454,1.907048916
11455,1.908095489
11456,1.909103728
11457,1.910072332
11458,1.910999998
11459,1.911885426
11460,1.912727312
11461,1.913524353
11462,1.914275245
11463,1.914978684
11464,1.915633366
11465,1.916237986
11466,1.916791237
11467,1.917291814
11468,1.91773841
11469,1.918129719
11470,1.918464431
11471,1.91874124
11472,1.918958837
11473,1.919115913
11474,1.919211158
11475,1.919243261
11476,1.919210914
11477,1.919112804
11478,1.91894762
11479,1.91871405
11480,1.918410781
11481,1.918036502
11482,1.917589897
11483,1.917069653
11484,1.916474455
11485,1.91580299
11486,1.91505394
11487,1.914225991
11488,1.913317825
11489,1.912328126
11490,1.911255576
11491,1.910105698
11492,1.908885563
11493,1.907596181
11494,1.906238562
11495,1.904813716
11496,1.903322654
11497,1.901766386
11498,1.900145924
11499,1.898462279
11500,1.896716464
11501,1.894909491
11502,1.893042373
11503,1.891116123
11504,1.889131755
11505,1.887090282
11506,1.88499272
11507,1.882840084
11508,1.880633387
11509,1.878373646
11510,1.876061878
11511,1.873699097
11512,1.871286322
11513,1.868824569
11514,1.866314856
11515,1.863758201
11516,1.861155621
11517,1.858508137
11518,1.855816766
11519,1.853082529
11520,1.850306445
11521,1.847489535
11522,1.844632819
11523,1.841737318
11524,1.838804054
11525,1.835834049
11526,1.832828325
11527,1.829787904
11528,1.82671381
11529,1.823607066
11530,1.820468696
11531,1.817299723
11532,1.814101173
11533,1.810874071
11534,1.807619441
11535,1.80433831
11536,1.801031704
11537,1.797700649
11538,1.794346172
11539,1.790969301
11540,1.787571063
11541,1.784152487
11542,1.7807146
11543,1.777258432
11544,1.773785012
11545,1.770295369
11546,1.766790534
11547,1.763271538
11548,1.75973941
11549,1.756195182
11550,1.752639887
11551,1.749074555
11552,1.745500219
11553,1.741917912
11554,1.738328667
11555,1.734733518
11556,1.731133499
11557,1.727529644
11558,1.723922988
11559,1.720314565
11560,1.716705412
11561,1.713096564
11562,1.709489058
11563,1.70588393
11564,1.702282218
11565,1.698684959
11566,1.69509319
11567,1.691507951
11568,1.687930279
11569,1.684361214
11570,1.680801795
11571,1.677253063
11572,1.673716056
11573,1.670191816
11574,1.666681385
11575,1.663185802
11576,1.65970611
11577,1.656243352
11578,1.65279857
11579,1.649372806
11580,1.645967104
11581,1.642582508
11582,1.639220062
11583,1.635880811
11584,1.632565799
11585,1.629276071
11586,1.626012674
11587,1.622776654
11588,1.619569056
11589,1.616390929
11590,1.613243318
11591,1.610127272
11592,1.606955825
11593,1.603643074
11594,1.600191661
11595,1.59660423
11596,1.592883426
11597,1.589031895
11598,1.585052284
11599,1.580947241
11600,1.576719415
11601,1.572371455
11602,1.567906013
11603,1.563325741
11604,1.558633292
11605,1.553831319
11606,1.548922478
11607,1.543909425
11608,1.538794816
11609,1.53358131
11610,1.528271565
11611,1.522868242
11612,1.517374002
11613,1.511791507
11614,1.50612342
11615,1.500372405
11616,1.494541127
11617,1.488632252
11618,1.482648447
11619,1.476592381
11620,1.470466722
11621,1.464274141
11622,1.458017309
11623,1.451698897
11624,1.44532158
11625,1.438888031
11626,1.432400926
11627,1.425862941
11628,1.419276752
11629,1.412645038
11630,1.405970479
11631,1.399255755
11632,1.392503546
11633,1.385716536
11634,1.378897407
11635,1.372048843
11636,1.365173531
11637,1.358274156
11638,1.351353406
11639,1.344413968
11640,1.337458533
11641,1.330489791
11642,1.323510432
11643,1.31652315
11644,1.309530637
11645,1.302535589
11646,1.295540701
11647,1.288548668
11648,1.281562189
11649,1.274583961
11650,1.267616685
11651,1.260663061
11652,1.253725789
11653,1.246807574
11654,1.239911118
11655,1.233039126
11656,1.226194302
11657,1.219379355
11658,1.212596991
11659,1.205849919
11660,1.199140848
11661,1.19247249
11662,1.185847555
11663,1.179268756
11664,1.172738807
11665,1.166260423
11666,1.159836319
11667,1.153469212
11668,1.147161819
11669,1.140916859
11670,1.134737052
11671,1.128625119
11672,1.122583781
11673,1.116615761
11674,1.110723783
11675,1.104910571
11676,1.099178852
11677,1.093531351
11678,1.087970798
11679,1.08249992
11680,1.077121448
11681,1.071838112
11682,1.066652644
11683,1.061567777
11684,1.056586245
11685,1.051710783
11686,1.046944126
11687,1.042289012
11688,1.037748179
11689,1.033324365
11690,1.02902031
11691,1.024838756
11692,1.020670605
11693,1.016406253
11694,1.012047688
11695,1.007596893
11696,1.003055856
11697,0.998426564
11698,0.993711006
11699,0.988911169
11700,0.984029044
11701,0.979066621
11702,0.974025891
11703,0.968908846
11704,0.963717478
11705,0.958453781
11706,0.953119749
11707,0.947717377
11708,0.94224866
11709,0.936715595
11710,0.931120178
11711,0.925464409
11712,0.919750284
11713,0.913979804
11714,0.908154969
11715,0.90227778
11716,0.896350237
11717,0.890374345
11718,0.884352104
11719,0.878285521
11720,0.872176599
11721,0.866027343
11722,0.85983976
11723,0.853615856
11724,0.847357639
11725,0.841067119
11726,0.834746302
11727,0.828397201
11728,0.822021824
11729,0.815622184
11730,0.809200293
11731,0.802758164
11732,0.796297809
11733,0.789821245
11734,0.783330485
11735,0.776827546
11736,0.770314445
11737,0.763793198
11738,0.757265824
11739,0.750734342
11740,0.744200772
11741,0.737667133
11742,0.731135448
11743,0.724607738
11744,0.718086025
11745,0.711572334
11746,0.705068688
11747,0.698577112
11748,0.692099632
11749,0.685638275
11750,0.679195067
11751,0.672772037
11752,0.666371213
11753,0.659994625
11754,0.653644303
11755,0.647322278
11756,0.641030581
11757,0.634771246
11758,0.628546305
11759,0.622357792
11760,0.616207742
11761,0.61009819
11762,0.604031173
11763,0.598008728
11764,0.592032893
11765,0.586105705
11766,0.580229205
11767,0.574405432
11768,0.568636427
11769,0.562924231
11770,0.557270887
11771,0.551678438
11772,0.546148927
11773,0.540684399
11774,0.5352869
11775,0.529958475
11776,0.524701172
11777,0.519517037
11778,0.514408119
11779,0.509376467
11780,0.504424131
11781,0.499553161
11782,0.494765609
11783,0.490063527
11784,0.485448968
11785,0.480923984
11786,0.476490632
11787,0.472150964
11788,0.467907039
11789,0.463760911
11790,0.459714639
11791,0.45577028
11792,0.451929894
11793,0.448130493
11794,0.444308179
11795,0.440463643
11796,0.436597577
11797,0.432710673
11798,0.428803624
11799,0.424877123
11800,0.420931863
11801,0.416968536
11802,0.412987837
11803,0.408990459
11804,0.404977096
11805,0.400948442
11806,0.396905193
11807,0.392848042
11808,0.388777685
11809,0.384694817
11810,0.380600134
11811,0.376494332
11812,0.372378106
11813,0.368252153
11814,0.36411717
11815,0.359973853
11816,0.3558229
11817,0.351665008
11818,0.347500875
11819,0.343331199
11820,0.339156677
11821,0.334978008
11822,0.330795891
11823,0.326611026
11824,0.32242411
11825,0.318235843
11826,0.314046926
11827,0.309858058
11828,0.30566994
11829,0.301483271
11830,0.297298754
11831,0.293117088
11832,0.288938975
11833,0.284765116
11834,0.280596214
11835,0.27643297
11836,0.272276087
11837,0.268126268
11838,0.263984214
11839,0.25985063
11840,0.255726218
11841,0.251611682
11842,0.247507727
11843,0.243415055
11844,0.239334373
11845,0.235266383
11846,0.231211792
11847,0.227171303
11848,0.223145624
11849,0.219135459
11850,0.215141514
11851,0.211164496
11852,0.207205111
11853,0.203264066
11854,0.199342067
11855,0.195439823
11856,0.191558039
11857,0.187697425
11858,0.183858689
11859,0.180042538
11860,0.176249681
11861,0.172480826
11862,0.168736684
11863,0.165017963
11864,0.161325373
11865,0.157659623
11866,0.154021425
11867,0.150411487
11868,0.146830521
11869,0.143279238
11870,0.139758348
11871,0.136268564
11872,0.132810596
11873,0.129385158
11874,0.12599296
11875,0.122634715
11876,0.119311136
11877,0.116022937
11878,0.112770829
11879,0.109555527
11880,0.106377745
11881,0.103238196
11882,0.100137595
11883,0.097076655
11884,0.094056093
11885,0.091076623
11886,0.08813896
11887,0.085243819
11888,0.082391918
11889,0.079583971
11890,0.076820695
11891,0.074102806
11892,0.071431022
11893,0.06880606
11894,0.066230978
11895,0.063707849
11896,0.061235909
11897,0.058814394
11898,0.05644254
11899,0.054119581
11900,0.051844753
11901,0.04961729
11902,0.047436427
11903,0.045301399
11904,0.043211438
11905,0.041165779
11906,0.039163655
11907,0.037204299
11908,0.035286944
11909,0.033410822
11910,0.031575165
11911,0.029779206
11912,0.028022175
11913,0.026303304
11914,0.024621824
11915,0.022976967
11916,0.021367961
11917,0.019794038
11918,0.018254428
11919,0.016748359
11920,0.015275062
11921,0.013833764
11922,0.012423696
11923,0.011044085
11924,0.00969416
11925,0.008373149
11926,0.007080278
11927,0.005814776
11928,0.004575869
11929,0.003362784
11930,0.002174747
11931,0.001010985
11932,-0.000129276
11933,-0.001246811
11934,-0.002342394
11935,-0.003416802
11936,-0.004470808
11937,-0.005505189
11938,-0.006520719
11939,-0.007518177
11940,-0.008498337
11941,-0.009461977
11942,-0.010409873
11943,-0.011342803
11944,-0.012261545
11945,-0.013166876
11946,-0.014059574
11947,-0.014940419
11948,-0.015810188
11949,-0.01666966
11950,-0.017519616
11951,-0.018360834
11952,-0.019194094
11953,-0.020020177
11954,-0.020839863
11955,-0.021653933
11956,-0.022463167
11957,-0.023268347
11958,-0.024070255
11959,-0.024869672
11960,-0.025667382
11961,-0.026464165
11962,-0.027260805
11963,-0.028058085
11964,-0.028856788
11965,-0.029657698
11966,-0.030461598
11967,-0.031269273
11968,-0.032081508
11969,-0.032899087
11970,-0.033722795
11971,-0.034553417
11972,-0.035391739
11973,-0.036238547
11974,-0.037094628
11975,-0.037960767
11976,-0.038837751
11977,-0.039726367
11978,-0.040627404
11979,-0.041541647
11980,-0.042469886
11981,-0.043412908
11982,-0.044371502
11983,-0.045346457
11984,-0.046338562
11985,-0.047348605
11986,-0.048377378
11987,-0.049425669
11988,-0.050494269
11989,-0.051583968
11990,-0.052695557
11991,-0.053829828
11992,-0.054987571
11993,-0.056169578
11994,-0.057376641
11995,-0.058562809
11996,-0.059682381
11997,-0.060736521
11998,-0.061726396
11999,-0.062653171
12000,-0.063518014
12001,-0.064322091
12002,-0.065066571
12003,-0.065752621
12004,-0.066381409
12005,-0.066954105
12006,-0.067471878
12007,-0.067935898
12008,-0.068347335
12009,-0.068707359
12010,-0.069017141
12011,-0.069277854
12012,-0.069490668
12013,-0.069656757
12014,-0.069777293
12015,-0.069853449
12016,-0.069886399
12017,-0.069877316
12018,-0.069827377
12019,-0.069737755
12020,-0.069609626
12021,-0.069444165
12022,-0.069242549
12023,-0.069005955
12024,-0.06873556
12025,-0.06843254
12026,-0.068098075
12027,-0.067733343
12028,-0.067339522
12029,-0.066917791
12030,-0.066469331
12031,-0.065995322
12032,-0.065496943
12033,-0.064975377
12034,-0.064431804
12035,-0.063867407
12036,-0.063283368
12037,-0.062680868
12038,-0.062061093
12039,-0.061425225
12040,-0.060774448
12041,-0.060109946
12042,-0.059432906
12043,-0.058744511
12044,-0.058045948
12045,-0.057338403
12046,-0.056623062
12047,-0.055901113
12048,-0.055173743
12049,-0.05444214
12050,-0.053707493
12051,-0.05297099
12052,-0.05223382
12053,-0.051497173
12054,-0.050762239
12055,-0.050030209
12056,-0.049302274
12057,-0.048579625
12058,-0.047863454
12059,-0.047154953
12060,-0.046455315
12061,-0.045765732
12062,-0.0450874
12063,-0.044421511
12064,-0.043769259
12065,-0.043131841
12066,-0.042510451
12067,-0.041906285
12068,-0.041320539
12069,-0.040754409
12070,-0.040209093
12071,-0.039685788
12072,-0.039185692
12073,-0.038710004
12074,-0.038259922
12075,-0.037836645
12076,-0.037441373
12077,-0.037075306
12078,-0.036739644
12079,-0.036435589
12080,-0.036164342
12081,-0.035927105
12082,-0.035725079
12083,-0.035559468
12084,-0.035431474
12085,-0.035342302
12086,-0.035293155
12087,-0.035285237
12088,-0.035319754
12089,-0.03539791
12090,-0.035520912
12091,-0.035689965
12092,-0.035906277
12093,-0.036171053
12094,-0.036485502
12095,-0.036809309
12096,-0.037101731
12097,-0.037363336
12098,-0.037594692
12099,-0.037796365
12100,-0.037968925
12101,-0.038112938
12102,-0.038228974
12103,-0.038317601
